.thisRepN,.thisTrialN,.thisN,.thisIndex,Block Number,Key pressed,Category,Correct?,Match?,Interference correct?,Total correct in block,Button switch shown?,Actually switched?,Fast?,gender,age
0,303,303,268,7,['y'],['d'],Y,Y,Y,,,,,F,19
0,304,304,195,7,['n'],['d'],N,Y,N,,,,,F,19
0,305,305,293,7,['y'],['d'],Y,Y,Y,,,,,F,19
0,306,306,554,7,None,,Timed out,,,,,,,F,19
0,307,307,458,7,['n'],['k'],Y,N,Y,,,,,F,19
0,308,308,513,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,309,309,486,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,310,310,366,7,['n'],['k'],Y,N,Y,,,,,F,19
0,311,311,497,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,312,312,320,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,313,313,599,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,314,314,492,7,['n'],['k'],Y,N,Y,,,,,F,19
0,315,315,448,7,['n'],['k'],Y,N,Y,,,,,F,19
0,316,316,434,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,317,317,409,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,318,318,180,7,['n'],['d'],Y,Y,N,,,,,F,19
0,319,319,136,7,['n'],['d'],Y,N,Y,,,,,F,19
0,320,320,1,7,['n'],['d'],N,N,Y,,,,,F,19
0,321,321,495,7,['y'],['k'],Y,N,N,,,,,F,19
0,322,322,264,7,['n'],['d'],Y,N,Y,,,,,F,19
0,323,323,47,7,['y'],['d'],Y,Y,Y,,,,,F,19
0,324,324,517,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,325,325,382,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,326,326,207,7,['n'],['d'],Y,N,Y,,,,,F,19
0,327,327,266,7,['y'],['d'],Y,Y,Y,,,,,F,19
0,328,328,127,7,['n'],['d'],N,N,Y,,,,,F,19
0,329,329,81,7,['y'],['d'],Y,Y,Y,,,,,F,19
0,330,330,479,7,['n'],['k'],Y,N,Y,,,,,F,19
0,331,331,374,7,['n'],['k'],N,N,Y,,,,,F,19
0,332,332,579,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,333,333,395,7,['y'],['k'],Y,N,N,,,,,F,19
0,334,334,508,7,['n'],['k'],Y,N,Y,,,,,F,19
0,335,335,355,7,['n'],['k'],Y,N,Y,,,,,F,19
0,336,336,100,7,['y'],['d'],Y,Y,Y,,,,,F,19
0,337,337,246,7,['y'],['d'],Y,Y,Y,,,,,F,19
0,338,338,516,7,['n'],['k'],Y,N,Y,,,,,F,19
0,339,339,210,7,['n'],['d'],Y,Y,N,,,,,F,19
0,340,340,465,7,['y'],['k'],Y,N,N,,,,,F,19
0,341,341,89,7,['n'],['d'],Y,N,Y,,,,,F,19
0,342,342,149,7,['y'],['d'],Y,N,N,,,,,F,19
0,343,343,341,7,['n'],['k'],Y,Y,N,,,,,F,19
0,344,344,109,7,['n'],['d'],Y,N,Y,,,,,F,19
0,345,345,535,7,['n'],['k'],Y,N,Y,,,,,F,19
0,346,346,282,7,['n'],['d'],Y,N,Y,,,,,F,19
0,347,347,331,7,['y'],['k'],Y,Y,Y,,,,,F,19
0,348,348,271,7,['y'],['d'],Y,Y,Y,,,,,F,19
0,349,349,314,7,['y'],['k'],Y,Y,Y,45,,,,F,19
0,350,350,393,8,['y'],['k'],Y,Y,Y,,,,,F,19
0,351,351,191,8,['n'],['d'],Y,N,Y,,,,,F,19
0,352,352,592,8,['n'],['k'],Y,N,Y,,,,,F,19
0,353,353,93,8,['n'],['d'],N,N,Y,,,,,F,19
0,354,354,9,8,['n'],['d'],Y,N,Y,,,,,F,19
0,355,355,208,8,['n'],['d'],Y,N,Y,,,,,F,19
0,356,356,552,8,['n'],['k'],Y,N,Y,,,,,F,19
0,357,357,330,8,['n'],['k'],Y,Y,N,,,,,F,19
0,358,358,96,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,359,359,131,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,360,360,291,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,361,361,406,8,['n'],['k'],Y,N,Y,,,,,F,19
0,362,362,260,8,['n'],['d'],Y,N,Y,,,,,F,19
0,363,363,72,8,['y'],['d'],N,Y,Y,,,,,F,19
0,364,364,288,8,['n'],['d'],N,Y,N,,,,,F,19
0,365,365,23,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,366,366,424,8,['y'],['k'],Y,Y,Y,,,,,F,19
0,367,367,550,8,['n'],['k'],Y,N,Y,,,,,F,19
0,368,368,231,8,['n'],['d'],N,N,Y,,,,,F,19
0,369,369,146,8,['n'],['d'],Y,N,Y,,,,,F,19
0,370,370,28,8,['n'],['d'],Y,N,Y,,,,,F,19
0,371,371,206,8,['y'],['d'],Y,N,N,,,,,F,19
0,372,372,414,8,['n'],['k'],Y,N,Y,,,,,F,19
0,373,373,456,8,['y'],['k'],Y,Y,Y,,,,,F,19
0,374,374,99,8,['n'],['d'],Y,Y,N,,,,,F,19
0,375,375,232,8,['n'],['d'],Y,N,Y,,,,,F,19
0,376,376,63,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,377,377,118,8,['n'],['d'],Y,N,Y,,,,,F,19
0,378,378,62,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,379,379,459,8,['n'],['k'],Y,N,Y,,,,,F,19
0,380,380,42,8,['n'],['d'],Y,N,Y,,,,,F,19
0,381,381,584,8,['n'],['k'],Y,N,Y,,,,,F,19
0,382,382,27,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,383,383,220,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,384,384,597,8,['y'],['k'],Y,Y,Y,,,,,F,19
0,385,385,352,8,['y'],['k'],Y,Y,Y,,,,,F,19
0,386,386,306,8,['y'],['k'],Y,Y,Y,,,,,F,19
0,387,387,239,8,['n'],['d'],Y,N,Y,,,,,F,19
0,388,388,289,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,389,389,422,8,['y'],['k'],Y,Y,Y,,,,,F,19
0,390,390,243,8,['n'],['d'],Y,N,Y,,,,,F,19
0,391,391,0,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,392,392,411,8,['n'],['k'],Y,N,Y,,,,,F,19
0,393,393,192,8,['y'],['d'],N,N,N,,,,,F,19
0,394,394,86,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,395,395,327,8,['n'],['k'],Y,N,Y,,,,,F,19
0,396,396,163,8,['n'],['d'],Y,N,Y,,,,,F,19
0,397,397,377,8,['y'],['k'],Y,Y,Y,,,,,F,19
0,398,398,199,8,['y'],['d'],Y,Y,Y,,,,,F,19
0,399,399,534,8,['n'],['k'],Y,N,Y,45,,,,F,19
0,400,400,29,9,['n'],['d'],Y,N,Y,,,,,F,19
0,401,401,436,9,['n'],['k'],Y,N,Y,,,,,F,19
0,402,402,162,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,403,403,367,9,['n'],['k'],Y,N,Y,,,,,F,19
0,404,404,536,9,['y'],['k'],Y,Y,Y,,,,,F,19
0,405,405,385,9,['n'],['k'],Y,N,Y,,,,,F,19
0,406,406,583,9,['y'],['k'],Y,Y,Y,,,,,F,19
0,407,407,214,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,408,408,335,9,['y'],['k'],Y,Y,Y,,,,,F,19
0,409,409,159,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,410,410,154,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,411,411,248,9,['n'],['d'],Y,N,Y,,,,,F,19
0,412,412,438,9,['y'],['k'],Y,Y,Y,,,,,F,19
0,413,413,249,9,['n'],['d'],N,N,Y,,,,,F,19
0,414,414,519,9,['y'],['k'],Y,Y,Y,,,,,F,19
0,415,415,212,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,416,416,334,9,['n'],['k'],Y,N,Y,,,,,F,19
0,417,417,54,9,['n'],['d'],Y,Y,N,,,,,F,19
0,418,418,580,9,['y'],['k'],Y,Y,Y,,,,,F,19
0,419,419,242,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,420,420,51,9,['y'],['d'],N,Y,Y,,,,,F,19
0,421,421,575,9,['n'],['k'],Y,N,Y,,,,,F,19
0,422,422,460,9,['y'],['k'],Y,Y,Y,,,,,F,19
0,423,423,5,9,['y'],['d'],N,Y,Y,,,,,F,19
0,424,424,514,9,['y'],['k'],Y,Y,Y,,,,,F,19
0,425,425,410,9,['n'],['k'],Y,N,Y,,,,,F,19
0,426,426,18,9,['y'],['d'],N,Y,Y,,,,,F,19
0,427,427,201,9,['y'],['d'],N,Y,Y,,,,,F,19
0,428,428,17,9,['n'],['d'],N,N,Y,,,,,F,19
0,429,429,386,9,['n'],['k'],Y,N,Y,,,,,F,19
0,430,430,60,9,['y'],['d'],N,N,N,,,,,F,19
0,431,431,510,9,['y'],['k'],Y,Y,Y,,,,,F,19
0,432,432,204,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,433,433,408,9,['y'],['k'],Y,N,N,,,,,F,19
0,434,434,59,9,['y'],['d'],N,Y,Y,,,,,F,19
0,435,435,329,9,['n'],['k'],Y,N,Y,,,,,F,19
0,436,436,177,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,437,437,173,9,['y'],['d'],Y,N,N,,,,,F,19
0,438,438,151,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,439,439,388,9,['n'],['k'],Y,N,Y,,,,,F,19
0,440,440,132,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,441,441,183,9,['n'],['d'],Y,N,Y,,,,,F,19
0,442,442,219,9,['y'],['d'],Y,Y,Y,,,,,F,19
0,443,443,141,9,['n'],['d'],Y,N,Y,,,,,F,19
0,444,444,160,9,['n'],['d'],Y,N,Y,,,,,F,19
0,445,445,494,9,['n'],['k'],Y,N,Y,,,,,F,19
0,446,446,462,9,['y'],['k'],Y,N,N,,,,,F,19
0,447,447,336,9,['n'],['k'],Y,N,Y,,,,,F,19
0,448,448,53,9,['n'],['d'],Y,N,Y,,,,,F,19
0,449,449,120,9,['y'],['d'],N,N,N,41,,,,F,19
0,450,450,156,10,['y'],['d'],N,Y,Y,,,,,F,19
0,451,451,370,10,['n'],['k'],Y,N,Y,,,,,F,19
0,452,452,234,10,['n'],['d'],Y,N,Y,,,,,F,19
0,453,453,114,10,None,['d'],Y,N,Timed Out,,,,,F,19
0,454,454,299,10,['y'],['d'],Y,N,N,,,,,F,19
0,455,455,227,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,456,456,353,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,457,457,528,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,458,458,76,10,['y'],['d'],Y,N,N,,,,,F,19
0,459,459,158,10,['n'],['d'],Y,N,Y,,,,,F,19
0,460,460,348,10,['n'],['k'],Y,N,Y,,,,,F,19
0,461,461,235,10,['n'],['d'],Y,N,Y,,,,,F,19
0,462,462,511,10,['y'],['k'],Y,N,N,,,,,F,19
0,463,463,97,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,464,464,65,10,['n'],['d'],Y,N,Y,,,,,F,19
0,465,465,147,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,466,466,217,10,['n'],['d'],Y,N,Y,,,,,F,19
0,467,467,176,10,['n'],['d'],Y,N,Y,,,,,F,19
0,468,468,68,10,None,['d'],Y,Y,Timed Out,,,,,F,19
0,469,469,358,10,['n'],['k'],Y,N,Y,,,,,F,19
0,470,470,507,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,471,471,272,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,472,472,573,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,473,473,143,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,474,474,490,10,['n'],['k'],Y,N,Y,,,,,F,19
0,475,475,542,10,['n'],['k'],Y,N,Y,,,,,F,19
0,476,476,360,10,['n'],['k'],Y,N,Y,,,,,F,19
0,477,477,230,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,478,478,52,10,['y'],['d'],N,Y,Y,,,,,F,19
0,479,479,475,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,480,480,447,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,481,481,469,10,['n'],['k'],Y,N,Y,,,,,F,19
0,482,482,450,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,483,483,185,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,484,484,399,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,485,485,445,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,486,486,178,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,487,487,39,10,['y'],['d'],Y,N,N,,,,,F,19
0,488,488,525,10,['n'],['k'],Y,N,Y,,,,,F,19
0,489,489,196,10,['n'],['d'],Y,N,Y,,,,,F,19
0,490,490,317,10,['y'],['k'],N,Y,Y,,,,,F,19
0,491,491,31,10,['n'],['d'],N,N,Y,,,,,F,19
0,492,492,200,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,493,493,251,10,['y'],['d'],N,Y,Y,,,,,F,19
0,494,494,77,10,['n'],['d'],Y,N,Y,,,,,F,19
0,495,495,372,10,['y'],['k'],Y,Y,Y,,,,,F,19
0,496,496,110,10,['y'],['d'],Y,Y,Y,,,,,F,19
0,497,497,467,10,['n'],['k'],Y,N,Y,,,,,F,19
0,498,498,323,10,['n'],['k'],Y,N,Y,,,,,F,19
0,499,499,267,10,['n'],['d'],Y,N,Y,45,,,,F,19
0,500,500,111,11,None,,Timed out,,,,Y,Y,Y,F,19
0,501,501,565,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,502,502,121,11,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,503,503,30,11,None,,Timed out,,,,,Y,Y,F,19
0,504,504,337,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,505,505,488,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,506,506,558,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,507,507,20,11,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,508,508,520,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,509,509,302,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,510,510,501,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,511,511,112,11,None,,Timed out,,,,,Y,Y,F,19
0,512,512,181,11,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,513,513,362,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,514,514,549,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,515,515,265,11,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,516,516,240,11,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,517,517,79,11,['n'],['d'],N,N,Y,,,Y,Y,F,19
0,518,518,49,11,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,519,519,182,11,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,520,520,351,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,521,521,56,11,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,522,522,509,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,523,523,216,11,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,524,524,261,11,['n'],['d'],N,N,Y,,,Y,Y,F,19
0,525,525,480,11,['y'],['k'],Y,N,N,,,Y,Y,F,19
0,526,526,555,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,527,527,560,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,528,528,489,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,529,529,533,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,530,530,82,11,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,531,531,452,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,532,532,387,11,['y'],['k'],Y,N,N,,,Y,Y,F,19
0,533,533,64,11,['y'],['d'],N,Y,Y,,,Y,Y,F,19
0,534,534,135,11,['n'],['d'],N,N,Y,,,Y,Y,F,19
0,535,535,559,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,536,536,537,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,537,537,562,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,538,538,373,11,['n'],['k'],Y,Y,N,,,Y,Y,F,19
0,539,539,481,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,540,540,126,11,['n'],['d'],Y,Y,N,,,Y,Y,F,19
0,541,541,437,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,542,542,71,11,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,543,543,588,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,544,544,585,11,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,545,545,487,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,546,546,174,11,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,547,547,512,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,548,548,426,11,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,549,549,313,11,['n'],['k'],Y,N,Y,43,,Y,Y,F,19
0,550,550,8,12,None,['d'],N,N,Timed Out,,,Y,Y,F,19
0,551,551,32,12,['y'],['d'],Y,N,N,,,Y,Y,F,19
0,552,552,478,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,553,553,67,12,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,554,554,463,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,555,555,443,12,['y'],['k'],Y,N,N,,,Y,Y,F,19
0,556,556,471,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,557,557,384,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,558,558,451,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,559,559,294,12,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,560,560,33,12,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,561,561,522,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,562,562,379,12,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,563,563,403,12,['y'],['k'],N,Y,Y,,,Y,Y,F,19
0,564,564,563,12,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,565,565,211,12,['n'],['d'],N,Y,N,,,Y,Y,F,19
0,566,566,11,12,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,567,567,43,12,['y'],['d'],N,Y,Y,,,Y,Y,F,19
0,568,568,364,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,569,569,297,12,['n'],['d'],N,N,Y,,,Y,Y,F,19
0,570,570,15,12,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,571,571,258,12,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,572,572,10,12,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,573,573,189,12,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,574,574,319,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,575,575,129,12,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,576,576,125,12,['y'],['d'],N,Y,Y,,,Y,Y,F,19
0,577,577,202,12,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,578,578,166,12,['n'],['d'],N,N,Y,,,Y,Y,F,19
0,579,579,133,12,['n'],['d'],N,N,Y,,,Y,Y,F,19
0,580,580,116,12,['y'],['d'],N,Y,Y,,,Y,Y,F,19
0,581,581,568,12,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,582,582,365,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,583,583,139,12,['n'],['d'],N,N,Y,,,Y,Y,F,19
0,584,584,466,12,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,585,585,371,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,586,586,553,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,587,587,225,12,['y'],['d'],Y,Y,Y,,,Y,Y,F,19
0,588,588,229,12,['y'],['d'],Y,N,N,,,Y,Y,F,19
0,589,589,46,12,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,590,590,557,12,['n'],['k'],N,N,Y,,,Y,Y,F,19
0,591,591,209,12,['n'],['d'],N,N,Y,,,Y,Y,F,19
0,592,592,21,12,['y'],['d'],N,Y,Y,,,Y,Y,F,19
0,593,593,571,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,594,594,36,12,['n'],['d'],Y,N,Y,,,Y,Y,F,19
0,595,595,343,12,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,596,596,578,12,['n'],['k'],Y,N,Y,,,Y,Y,F,19
0,597,597,412,12,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,598,598,587,12,['y'],['k'],Y,Y,Y,,,Y,Y,F,19
0,599,599,74,12,['n'],['d'],N,N,Y,36,,Y,Y,F,19
